Date,Data collector,treatment,Plot ID,Column,Row,Species ID,region,Province Info,Mortality Status,Height(cm),Width1 (cm) (widest diameter),Width2 (cm) (perpendicular to W1 measurement),Canopy (avg),Area (m2),biomass_kg/m2,Notes,mort_status,,,southern species,code,Scientific Name,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,R,2,STPU,central,,D,0,0,0,0,0.0000,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,R,3,ARCA,central,,A,0,0,0,0,0.0000,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,R,4,ATLE,central,,D,144.78,111.76,91.44,1.016,0.8107,2.1127,0.014617228,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,R,5,GRCA,central,,A,0,0,0,0,0.0000,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,R,6,STPU,central,,A,58.42,22.86,20.32,0.2159,0.0366,0.0385,0.000375523,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,R,7,ATLE,central,,D,205.74,304.8,198.12,2.5146,4.9661,18.3910,0.116785635,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,R,8,ISME,central,,A,0,0,0,0,0.0000,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,R,9,ISME,central,,A,116.84,256.54,187.96,2.2225,3.8794,8.1588,0.060190671,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,S,1,BAPI,central,,A,142.24,134.62,111.76,1.2319,1.1919,3.0516,0.021217149,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,S,2,BOBA,central,,A,101.6,104.14,83.82,0.9398,0.6937,1.2686,0.009811156,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,S,3,STPU,central,,A,45.72,17.78,25.4,0.2159,0.0366,0.0301,0.000333679,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,S,4,STPU,central,,A,53.34,30.48,30.48,0.3048,0.0730,0.0701,0.000715088,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,S,5,SPAM,south,,D,127,160.02,124.46,1.4224,1.5890,3.6324,0.026107069,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,S,6,SPAM,south,,A,0,0,0,0,0.0000,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,S,7,LECO,central,,A,129.54,175.26,182.88,1.7907,2.5184,5.8722,0.041952828,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,S,8,LECO,central,,A,129.54,182.88,195.58,1.8923,2.8123,6.5574,0.046848485,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,S,9,BAPI,central,,A,231.14,294.64,218.44,2.5654,5.1688,21.5048,0.133367719,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,A,1,ISME,central,,A,96.52,276.86,276.86,2.7686,6.0200,10.4589,0.082394728,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,A,2,LYCA,central,,A,20.32,53.34,55.88,0.5461,0.2342,0.0857,0.001599432,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,A,3,GRCA,central,,A,63.5,68.58,73.66,0.7112,0.3972,0.4541,0.004256501,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,A,4,LEGI,central,,D,68.58,104.14,116.84,1.1049,0.9588,1.1836,0.010711782,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,A,5,STPU,central,,A,0,0,0,0,0.0000,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,A,6,ARCA,central,,A,88.9,167.64,162.56,1.651,2.1408,3.4257,0.027832228,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,A,7,EUMI,south,,A,50.8,48.26,38.1,0.4318,0.1464,0.1339,0.001401668,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,A,8,LYCA,south,,A,40.64,167.64,172.72,1.7018,2.2745,1.6639,0.019692082,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,A,9,BAPI,central,,A,233.68,269.24,274.32,2.7178,5.8011,24.4009,0.151010189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,B,1,PEAR,south,,A,55.88,96.52,71.12,0.8382,0.5518,0.5550,0.005533994,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,B,2,PEAR,south,,A,86.36,96.52,71.12,0.8382,0.5518,0.8577,0.007047659,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,B,3,GRCA,central,,D,78.74,101.6,73.66,0.8763,0.6031,0.8548,0.007289317,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,B,4,SODO,central,,A,0,0,0,0,0.0000,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,B,5,STPU,,,A,73.66,73.66,50.8,0.6223,0.3041,0.4033,0.003536991,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,B,6,ATLE,central,,D,149.86,393.7,332.74,3.6322,10.3614,27.9495,0.191554526,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,B,7,BRCA,central,,A,0,0,0,0,0.0000,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,B,8,SAAP,central,,A,167.64,218.44,167.64,1.9304,2.9267,8.8312,0.058789497,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,B,9,ISME,central,,A,172.72,213.36,287.02,2.5019,4.9161,15.2838,0.100999421,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,C,1,SPAM,south,,A,78.74,86.36,81.28,0.8382,0.5518,0.7821,0.006669243,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,C,2,SPAM,south,,A,165.1,147.32,124.46,1.3589,1.4503,4.3099,0.028801125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,C,3,BOBA,central,,A,134.62,182.88,129.54,1.5621,1.9164,4.6438,0.032801367,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,C,4,ENCA,central,,A,66.04,147.32,147.32,1.4732,1.7045,2.0262,0.018653516,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,C,5,ENCA,central,,D,93.98,190.5,99.06,1.4478,1.6462,2.7849,0.022155482,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,C,6,COFI,central,,D,0,0,0,0,0.0000,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,C,7,COFI,central,,A,0,0,0,0,0.0000,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,C,8,SAAP,central,,A,243.84,203.2,154.94,1.7907,2.5184,11.0535,0.067859491,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,C,9,ISME,central,,A,127,259.08,190.5,2.2479,3.9685,9.0721,0.065203155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,D,1,EUMI,south,,D,45.72,55.88,30.48,0.4318,0.1464,0.1205,0.001334718,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,D,2,HEWH,central,,A,0,0,0,0,0.0000,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,D,3,BRCA,central,,A,66.04,45.72,15.24,0.3048,0.0730,0.0867,0.000798486,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,D,4,BAPI,central,,A,134.62,195.58,175.26,1.8542,2.7002,6.5429,0.046215476,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,D,5,LYCA,south,,D,33.02,71.12,86.36,0.7874,0.4869,0.2894,0.003881721,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,D,6,HEWH,central,,A,0,0,0,0,0.0000,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,D,7,ARCA,central,,A,129.54,200.66,160.02,1.8034,2.5542,5.9558,0.042550014,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,D,8,SAME,central,,D,132.08,149.86,190.5,1.7018,2.2745,5.4076,0.038410659,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,D,9,ACGL,central,,A,0,0,0,0,0.0000,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,E,1,ISME,central,,A,160.02,208.28,279.4,2.4384,4.6697,13.4504,0.090600166,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,E,2,ISME,central,,A,154.94,256.54,86.36,1.7145,2.3086,6.4386,0.043735842,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,E,3,AGSH,south,,A,25.4,27.94,30.48,0.2921,0.0670,0.0306,0.000488235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,E,4,STPU,central,,D,104.14,78.74,66.04,0.7239,0.4116,0.7715,0.005915202,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,E,5,BEEM,south,,D,0,0,0,0,0.0000,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,E,6,BEEM,south,,A,0,0,0,0,0.0000,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,E,7,BOBA,central,,D,109.22,180.34,193.04,1.8669,2.7373,5.3814,0.040593311,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,E,8,ACGL,central,,A,0,0,0,0,0.0000,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,E,9,LEGI,central,,A,55.88,81.28,86.36,0.8382,0.5518,0.5550,0.005533994,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,F,1,LECO,central,,A,132.08,137.16,198.12,1.6764,2.2072,5.2474,0.037272629,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,F,2,ARCA,central,,A,93.98,190.5,172.72,1.8161,2.5903,4.3819,0.034861299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,F,3,STPU,central,,A,86.36,66.04,15.24,0.4064,0.1297,0.2016,0.00165675,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,F,4,STPU,central,,A,10.16,10.16,5.08,0.0762,0.0046,0.0008,2.6971E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,F,5,AMFR,south,,D,104.14,111.76,99.06,1.0541,0.8727,1.6358,0.012542267,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,F,6,SODO,central,,D,0,0,0,0,0.0000,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,F,7,AGSH,south,,A,0,0,0,0,0.0000,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,F,8,LYCA,south,,D,40.64,114.3,60.96,0.8763,0.6031,0.4412,0.005221319,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,F,9,EMPTY,,,A,0,0,0,0,0.0000,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,G,1,LECO,central,,A,172.72,246.38,279.4,2.6289,5.4278,16.8749,0.111513417,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,G,2,LECO,central,,A,99.06,78.74,30.48,0.5461,0.2342,0.4176,0.003259246,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,G,3,BOBA,central,,A,81.28,43.18,17.78,0.3048,0.0730,0.1067,0.000898563,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,G,4,PEAR,south,,A,147.32,114.3,109.22,1.1176,0.9810,2.6013,0.017911093,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,G,5,SAAP,central,,D,243.84,279.4,299.72,2.8956,6.5850,28.9023,0.177436134,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,G,6,EMPTY,,,A,0,0,0,0,0.0000,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,G,7,BAPI,central,,A,233.68,281.94,304.8,2.9337,6.7594,28.4317,0.175955426,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,G,8,EUMI,south,,A,40.64,66.04,40.64,0.5334,0.2235,0.1635,0.001934553,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,G,9,BRCA,central,,D,137.16,101.6,73.66,0.8763,0.6031,1.4890,0.010460248,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,H,1,ERFA,central,,D,0,0,0,0,0.0000,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,H,2,EMPTY,,,A,0,0,0,0,0.0000,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,H,3,BAPI,central,,A,198.12,116.84,66.04,0.9144,0.6567,2.3418,0.014992382,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,H,4,PEAR,south,,A,93.98,101.6,66.04,0.8382,0.5518,0.9334,0.007426076,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,H,5,CAMA,central,,D,45.72,165.1,142.24,1.5367,1.8546,1.5263,0.016904503,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,H,6,EPCA,central,SB,A,0,0,0,0,0.0000,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,H,7,EPCA,central,SD,A,20.32,71.12,35.56,0.5334,0.2235,0.0817,0.001525905,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,H,8,ERFA,central,,D,88.9,279.4,292.1,2.8575,6.4128,10.2618,0.083373169,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,H,9,ERFA,central,,D,0,0,0,0,0.0000,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,I,1,STPU,central,,D,0,0,0,0,0.0000,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,I,2,COFI,central,,D,0,0,0,0,0.0000,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,I,3,COFI,central,,D,0,0,0,0,0.0000,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,I,4,BEEM,south,,D,0,0,0,0,0.0000,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,I,5,BEEM,south,,A,0,0,0,0,0.0000,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,I,6,ARCA,central,,A,144.78,320.04,332.74,3.2639,8.3666,21.8038,0.150852081,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,I,7,STPU,central,IRV,A,50.8,53.34,58.42,0.5588,0.2452,0.2242,0.002347429,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,I,8,STPU,central,SD,D,76.962,81.28,68.58,0.7493,0.4409,0.6109,0.005259016,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,I,9,STPU,central,,D,0,0,0,0,0.0000,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,J,1,STPU,,,D,0,0,0,0,0.0000,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,J,2,STPU,,,A,0,0,0,0,0.0000,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,J,3,STPU,central,,A,66.04,76.2,58.42,0.6731,0.3558,0.4230,0.003894005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,J,4,EUMI,south,,D,45.72,77.47,68.58,0.73025,0.4188,0.3447,0.003817397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,J,5,STPU,central,SB,D,0,0,0,0,0.0000,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,J,6,AGSH,south,,A,0,0,0,0,0.0000,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,J,7,STPU,central,SB,D,25.4,20.32,5.08,0.127,0.0127,0.0058,9.2294E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,J,8,SPAM,south,,A,0,0,0,0,0.0000,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,J,9,BAPI,central,,A,142.24,167.64,208.28,1.8796,2.7746,7.1040,0.04939318,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,K,1,SAAP,central,,D,162.56,297.18,226.06,2.6162,5.3755,15.7291,0.105523237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,K,2,ENCA,central,,A,0,0,0,0,0.0000,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,K,3,ENCA,central,,A,60.96,185.42,182.88,1.8415,2.6633,2.9224,0.027928457,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,K,4,LYCA,south,,D,55.88,119.38,139.7,1.2954,1.3179,1.3256,0.013217556,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,K,5,BRCA,central,,D,0,0,0,0,0.0000,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,K,6,HEWH,central,,A,0,0,0,0,0.0000,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,K,7,LYCA,south,,D,48.26,101.6,86.36,0.9398,0.6937,0.6026,0.006481162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,K,8,SPAM,south,,A,0,0,0,0,0.0000,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,K,9,LYCA,south,,A,40.64,106.68,93.98,1.0033,0.7906,0.5783,0.006844413,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,L,1,SAAP,central,,A,203.2,154.94,119.38,1.3716,1.4775,5.4042,0.034408379,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,L,2,BAPI,central,,D,162.56,208.28,154.94,1.8161,2.5903,7.5795,0.050849389,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,L,3,AGSH,south,,A,0,0,0,0,0.0000,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,L,4,LYCA,south,,D,35.56,38.1,27.94,0.3302,0.0856,0.0548,0.000702209,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,L,5,SODO,central,,A,0,0,0,0,0.0000,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,L,6,BAPI,central,,A,198.12,332.74,269.24,3.0099,7.1151,25.3736,0.162443499,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,L,7,PEAR,south,,D,50.8,45.72,33.02,0.3937,0.1217,0.1113,0.001165227,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,L,8,BOBA,central,,A,0,0,0,0,0.0000,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,L,9,EUMI,south,,D,45.72,43.18,33.02,0.381,0.1140,0.0938,0.00103914,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,M,1,STPU,central,,D,0,0,0,0,0.0000,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,M,2,HEWH,central,,A,0,0,0,0,0.0000,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,M,3,ISME,central,,D,81.28,335.28,215.9,2.7559,5.9649,8.7269,0.073459074,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,M,4,AGSH,south,,A,0,0,0,0,0.0000,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,M,5,BOBA,central,,A,119.38,132.08,121.92,1.27,1.2667,2.7220,0.019943672,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,M,6,STPU,central,,A,66.04,68.58,30.48,0.4953,0.1927,0.2290,0.002108502,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,M,7,PEAR,south,,A,81.28,114.3,83.82,0.9906,0.7707,1.1275,0.00949107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,M,8,LECO,central,,D,182.88,213.36,187.96,2.0066,3.1623,10.4097,0.067859744,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,M,9,COFI,central,,D,0,0,0,0,0.0000,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,N,1,AGSH,south,,D,0,0,0,0,0.0000,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,N,2,ACGL,central,,A,0,0,0,0,0.0000,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,N,3,ISME,central,,A,132.08,208.28,187.96,1.9812,3.0827,7.3290,0.052058465,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,N,4,AMFR,south,,A,96.52,96.52,81.28,0.889,0.6207,1.0784,0.008495374,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",mulch,D,N,5,STPU,central,,D,10.16,22.86,12.7,0.1778,0.0248,0.0045,0.000146842,,,,,,,,,,,,,,,,,,,,,,,,,,,,
